,keyword,category,title,summary,date,href
74, AI ,Документи,"Consolidated Financial Statements for the year ended 31 December 2016, report on the management and activity declaration of corporate governance and independent auditors' report",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2016/consolidated-financial-statements-for-the-year-ended-31-december-2016-report-on-the-management-and-activity-declaration-of-corporate-governance-and-independent-auditors'-report.pdf
75, AI ,Документи,Политика за възнагражденията на идентифицирания персонал на Банка ДСК АД и дъщерните дружества,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%B7%D0%B0-%D0%B2%D1%8A%D0%B7%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%D1%82%D0%B0-%D0%BD%D0%B0-%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B8%D1%84%D0%B8%D1%86%D0%B8%D1%80%D0%B0%D0%BD%D0%B8%D1%8F-%D0%BF%D0%B5%D1%80%D1%81%D0%BE%D0%BD%D0%B0%D0%BB-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA-%D0%B0%D0%B4-%D0%B8-%D0%B4%D1%8A%D1%89%D0%B5%D1%80%D0%BD%D0%B8%D1%82%D0%B5-%D0%B4%D1%80%D1%83%D0%B6%D0%B5%D1%81%D1%82%D0%B2%D0%B0.pdf
76, AI ,Документи,ООУ за платежни услуги в сила от 01.09.2021 до 31.03.2022,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BF%D0%B0%D1%81%D0%B8%D0%B2/%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8-%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/%D0%BE%D0%BE%D1%83-%D0%B7%D0%B0-%D0%BF%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%B8-%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-01.09.2021-%D0%B4%D0%BE-31.03.2022.pdf
77, AI ,Документи,ООУ за платежни услуги в сила от 01.04.2022 до 04.12.2022,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BF%D0%B0%D1%81%D0%B8%D0%B2/%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8-%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/%D0%BE%D0%BE%D1%83-%D0%B7%D0%B0-%D0%BF%D1%80%D0%B5%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%BF%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%B8-%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8-%D0%BE%D1%82-01.04.2022-%D0%B4%D0%BE-04.12.2022.pdf
78, AI ,Документи,ОУ за предоставяне на платежни услуги в сила от 08.01.2024 до 22.03.2024,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BF%D0%B0%D1%81%D0%B8%D0%B2/%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8-%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/%D0%BE%D1%83-%D0%B7%D0%B0-%D0%BF%D1%80%D0%B5%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%BF%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%B8-%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-08.01.2024-%D0%B4%D0%BE-22.03.2024.pdf
79, AI ,Документи,"Общи условия на ""Банка ДСК"" АД за предоставяне на платежни услуги",NA,NA,https://dskbank.bg/docs/default-source/%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8-%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA-%D0%B5%D0%B0%D0%B4-%D0%B7%D0%B0-%D0%BF%D1%80%D0%B5%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%BF%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D0%BD%D0%B8-%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8.pdf
80, AI ,Документи,2018 Годишен финансов отчет - ОТП Централно-европейски фонд в акции,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/2018-%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%B5%D0%BD-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2-%D0%BE%D1%82%D1%87%D0%B5%D1%82---%D0%BE%D1%82%D0%BF-%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D0%BD%D0%BE-%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4-%D0%B2-%D0%B0%D0%BA%D1%86%D0%B8%D0%B8.pdf
81, AI ,Документи,Годишен финансов отчет OTP-централно европейски H2 2018,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%B5%D0%BD-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2-%D0%BE%D1%82%D1%87%D0%B5%D1%82-otp-%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D0%BD%D0%BE-%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8-h2-2018.pdf
82, AI ,Документи,H2 2018 ОТП Централно-европейски фонд в акции,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/h2-2018-%D0%BE%D1%82%D0%BF-%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D0%BD%D0%BE-%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4-%D0%B2-%D0%B0%D0%BA%D1%86%D0%B8%D0%B8.pdf
83, AI ,Документи,Допълнително споразумение за кредитен лимит по кредитна карта за физически лица,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B8-%D0%BA%D0%B0%D1%80%D1%82%D0%B8/%D0%B4%D0%BE%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D0%BD%D0%BE-%D1%81%D0%BF%D0%BE%D1%80%D0%B0%D0%B7%D1%83%D0%BC%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%B5%D0%BD-%D0%BB%D0%B8%D0%BC%D0%B8%D1%82-%D0%BF%D0%BE-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B0-%D0%BA%D0%B0%D1%80%D1%82%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0.pdf
84, AI ,Документи,OTP CEEF H2 2019,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/otp-ceef-h2-2019_annual_report.pdf
85, AI ,Документи,H1 2019 OTP Фондове,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/h1-2019-otp-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5.pdf
86, AI ,Документи,OTP FM H1 2020,NA,NA,https://dskbank.bg/docs/default-source/otp-%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BD%D0%B8-%D1%84%D0%BE%D0%BD%D0%B4%D0%BE%D0%B2%D0%B5/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8/otp-fm-h1-2020.pdf
87, AI ,Документи,Tariff for individual clients,NA,NA,https://dskbank.bg/docs/default-source/bank-tarrif/tarrif-for-individual-clients.pdf
88, AI ,Документи,Тарифа за такси и комисиони вливане на Експресбанк в Банка ДСК,NA,NA,https://dskbank.bg/docs/default-source/%D0%B8%D0%BD%D1%82%D0%B5%D0%B3%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D1%81-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%82%D0%B0%D0%BA%D1%81%D0%B8-%D0%B8-%D0%BA%D0%BE%D0%BC%D0%B8%D1%81%D0%B8%D0%BE%D0%BD%D0%B8-%D0%B2%D0%BB%D0%B8%D0%B2%D0%B0%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA-%D0%B2-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA.pdf
89, AI ,Документи,Тарифа за физически лица в сила от 18.09.2019,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2019-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-18.09.2019.pdf
90, AI ,Документи,Тарифа за физически лица в сила от 17.06.2019,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2019-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-17.06.2019.pdf
91, AI ,Документи,Тарифа за физически лица в сила от 19.09.2019,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2019-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-19.09.2019.pdf
92, AI ,Документи,Тарифа за физически лица в сила от 19.08.2019,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2019-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-19.08.2019.pdf
93, AI ,Документи,Тарифа за физически лица в сила от 23.12.2019,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2019-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-23.12.2019.pdf
94, AI ,Документи,Тарифа за физически лица в сила от 12.10.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-12.10.2020.pdf
95, AI ,Документи,Тарифа за физически лица в сила от 05.10.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-05.10.2020.pdf
96, AI ,Документи,Тарифа за физически лица в сила от 04.05.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-04.05.2020.pdf
97, AI ,Документи,Тарифа за физически лица в сила от 13.10.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-13.10.2020.pdf
98, AI ,Документи,Тарифа за физически лица в сила от 15.01.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-15.01.2020.pdf
99, AI ,Документи,Тарифа за физически лица в сила от 04.11.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-04.11.2020.pdf
100, AI ,Документи,Тарифа за физически лица в сила от 28.08.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-28.08.2020.pdf
101, AI ,Документи,Тарифа за физически лица в сила от 26.05.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-26.05.2020.pdf
102, AI ,Документи,Тарифа за физически лица в сила от 01.01.2020,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%B8/2020-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/%D1%82%D0%B0%D1%80%D0%B8%D1%84%D0%B0-%D0%B7%D0%B0-%D1%84%D0%B8%D0%B7%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D0%BB%D0%B8%D1%86%D0%B0-%D0%B2-%D1%81%D0%B8%D0%BB%D0%B0-%D0%BE%D1%82-01.01.2020.pdf
